Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Orientation
1,1,1,4,1.003138202475384,2,0.725085634065457
1,1,1,3,0.7262643973226659,2,1.402902952688145
1,2,1,3,0.6527887667180039,1,1.18392395427486
1,2,1,1,0.5505388503661379,6,3.3031127969537177
1,2,2,1,0.2913679066696204,5,4.239472552764248
1,2,2,1,0.651220467290841,4,-14.4045067577193
1,1,1,2,0.7244199616834521,1,-1.8961811382957157
1,1,1,2,0.6513362456462346,2,4.654776175471981
1,2,1,1,0.6442981411237271,4,1.9935441107024932
1,2,2,1,0.846194083627779,4,-16.577224836597036
1,2,2,1,0.4321255076210946,6,13.539348243415208
1,1,1,2,0.6742799212806858,2,3.271542616633821
1,2,2,4,0.6189830941148102,3,-24.799773842621516
1,2,2,1,0.357390106015373,5,9.1093372824739
1,1,1,2,1.3501967751071788,1,1.9898732426649928
1,1,2,1,0.716869032883551,6,-0.3092126093367431
1,1,2,2,1.2357256688410416,1,5.356216527487854
1,1,1,1,0.6261523713474162,4,-0.5916553666253497
1,2,1,2,0.7361033114721067,3,6.348810575423733
1,2,1,1,0.4677178869605996,6,-0.7181781917865898
1,1,1,1,0.4361617137910798,5,-4.113612510488943
1,2,1,1,0.43941826035734266,5,17.302263593180214
1,2,1,2,0.6812032095622271,3,12.256518604928688
1,1,2,1,0.32117682113312185,6,-0.6385293393947311
1,2,1,2,0.34340305585646996,5,-0.9786132367109756
1,2,1,1,0.26943224034039304,5,17.62240802395224
1,2,2,4,0.5658773962059058,1,20.30973774354629
1,2,1,1,1.0424758990411649,4,5.708742700659148
1,2,1,2,0.6684746476239525,2,4.422362621012348
1,1,1,2,0.5650637405924499,3,2.421073246323336
1,1,1,3,0.6736955773667432,2,-0.018876375636141317
1,1,1,3,0.4262532043503597,6,-2.7637148465493633
1,2,1,2,0.9724729773006402,1,4.827114988263366
1,2,1,2,0.5371390305226669,1,-1.382585859671499
1,1,1,2,0.4070272643584758,6,1.0474690114662295
1,1,1,2,1.3064604636165311,4,2.7812159194850885
1,2,2,1,0.6018863851786591,5,-2.2656386899212952
1,2,1,1,0.7887186352163553,3,1.7793005033361058
1,2,1,1,0.4261871369089931,5,-21.406560527569567
1,1,1,2,1.196669239900075,3,1.3322499360948792
1,2,1,2,0.582406438421458,3,8.756782337687168
1,2,1,2,0.4860910440911539,3,2.6419030091262417
1,1,1,1,0.7098492091172375,4,-2.3637495998030618
1,1,1,1,0.6367731902282685,4,1.942851273258872
1,1,1,3,1.0334166445536541,2,-0.319463736980159
1,1,1,2,0.5477944867452607,3,0.4373790970683984
1,1,1,1,0.3690660792635754,5,-1.7908234238043683
1,2,2,1,0.3895174736971967,4,8.0090041040617
1,2,1,2,0.6490078501519747,3,-1.5060105982197958
1,1,1,2,0.6106380733544938,3,-0.5775016667665283
1,1,1,1,0.3655051736277528,6,1.0888148105339799
1,2,2,1,0.5622808910557069,5,-12.161821576855935
1,1,2,1,0.30349352332996204,6,-1.3249925453173528
1,1,2,1,0.6306706131435931,4,-0.09170766100420782
1,1,2,1,0.6883718454046175,4,-3.143430683595893
1,1,2,1,0.4245787480613217,6,-4.069687792790401
1,1,1,2,1.0349243287346326,2,1.8215605626573228
1,1,2,1,0.804734853154514,6,8.662932863470981
1,1,1,1,0.3604442809592001,6,1.2173671147263474
1,2,2,4,0.6372475286480039,1,-25.78862436675801
1,1,1,3,0.7913914793170989,1,-0.07404013891018282
1,1,2,1,0.34704606473678723,6,-3.114943989562525
1,2,1,1,1.3123308425419964,4,3.9020881376969694
1,2,1,2,0.6240443075075746,1,0.1391530650503398
1,1,1,1,0.730564552533906,5,1.0929275295320526
1,2,2,1,0.35658286476973444,6,5.4303333378637575
1,2,1,1,0.4181884890422225,6,-11.562812681805664
1,2,2,3,0.681840792298317,3,-21.184708515093998
1,2,2,1,0.5233139417832717,5,-8.162259542980093
1,2,2,4,0.5827977115404792,2,13.673066377203352
1,2,2,1,0.3545453583355993,6,-5.53278117433477
1,1,1,1,0.7118001222843304,4,-0.8788292961515342
1,2,1,2,0.6243650231044741,1,-1.0500021837807694
1,1,1,2,0.4911535403807648,3,1.8103556533438396
1,1,1,1,0.5227866852656007,4,2.7924541578610595
1,2,2,1,0.7136349364882335,4,-8.91766473329335
1,1,1,1,0.4162568188621663,5,3.3012866362089324
1,1,1,2,1.186751750356052,1,-0.6109082808825841
1,2,1,2,0.5522126652649604,1,-4.276840327426642
1,1,1,2,0.7665844458388165,5,-2.0585057043373
1,2,2,2,0.9494603478815408,3,9.351938164583023
1,1,2,1,0.7854511843761429,4,-0.9752923219459888
1,1,1,1,0.5969185000867583,4,-1.7300766864535513
1,1,2,1,0.5922665198449977,5,2.1767632887379293
1,2,2,1,0.828414891846478,5,7.861100732309697
1,1,1,2,1.3586213333182968,2,2.365153563644309
1,1,2,3,0.8922000995953567,2,-5.86657264343754
1,2,1,2,0.6042474936693907,3,2.7990209744372567
1,1,1,2,0.8874201538274065,2,-5.058412507876144
1,2,2,2,0.7117302063270472,3,12.393749963666735
1,2,1,2,0.5750020766281523,3,4.5256386577521415
1,2,2,4,0.5147181213833392,1,13.779648313187364
1,2,1,2,0.5617385609657504,5,-6.647915195911812
1,2,1,2,0.5152832223684527,1,-3.5038217682198405
1,2,2,1,0.499706384842284,6,-3.1697296323780773
1,2,2,1,0.38752486748853704,5,-11.105470818108378
1,1,1,2,0.823104161710944,3,0.5743710090271165
1,2,1,1,0.6508997516939417,5,20.211358080623885
1,1,1,4,0.7242842990090139,2,-1.1604979256001895
1,1,1,3,0.6188843136769719,2,3.26311756580625
1,1,1,3,0.5653995298780501,3,5.413440418707878
1,1,1,1,0.2742676699417643,5,3.949374621589808
1,1,2,1,1.0987723967409693,2,-4.406724310520296
1,2,1,1,0.3702674800297245,5,9.313941167040369
1,1,1,2,0.5346730480669066,4,1.4588476902591667
1,2,2,3,0.7882398067740723,4,29.585275020397177
1,2,2,3,0.6965289267827757,3,-18.695006620988906
1,2,1,3,0.7377232461003587,1,-0.8711839857421878
1,2,1,3,0.8280117522808723,1,5.263745253122421
1,2,2,1,0.3985715967137367,6,5.250212615982045
1,1,1,2,0.5455815488239749,3,2.1873571787044197
1,2,2,3,0.6396314079174772,3,-15.690031392297044
1,1,2,1,0.34578597301151603,6,1.5072999991885812
1,2,1,3,0.4797851333860308,1,-2.3671654733472858
1,2,2,3,0.5757410054793581,1,7.7898337950538155
1,2,1,2,0.956437837157864,4,10.751448720013883
1,1,1,1,0.5335848599206656,5,-1.843057420867789
1,1,1,3,0.8020995327970013,2,3.734709030950715
1,1,1,2,0.565763862861786,2,2.366928602191165
1,1,1,2,0.6523099383339286,2,-4.522567755371217
1,2,2,4,0.5383955943980254,1,15.098961023500266
1,2,2,1,0.5203861288027838,6,0.3952902724707931
1,1,1,3,0.6470251861028373,1,1.5282849827926281
1,1,2,1,1.1843252158723772,4,-1.3720948490401157
1,2,2,1,0.3721818316844292,6,26.304008690796728
1,2,2,4,0.6330349288182333,2,18.428221258328485
1,2,2,1,0.3869357128860429,6,10.887122583874893
1,1,2,1,0.2787281829514541,6,-2.7808545996972014
1,2,1,2,0.6872310599428602,3,-6.46058401160491
1,2,2,1,0.5841366992681287,5,21.864000663635927
1,2,2,4,0.5376281219068915,2,18.800201447375628
1,2,2,1,0.387970341485925,5,-24.258079896723107
1,1,1,1,0.36184805328957736,4,2.6749392021240053
1,1,1,1,0.703252409293782,4,6.795586300717003
1,1,1,2,0.7743034297018312,3,-4.655592205596731
1,1,2,1,0.6832705425331369,5,-2.7354566304286
1,1,2,1,0.3871249350486323,5,3.234137624458104
1,1,1,1,0.486584625497926,6,0.8989156281063302
1,2,1,1,0.5665419189608656,5,-11.281619080789394
1,2,1,3,0.6914908049511723,2,-3.1114433951510723
1,1,1,1,0.7313612101133913,5,2.9707414579556244
1,1,1,2,0.609279201249592,2,-4.5659050861121955
1,2,1,1,0.8402310178498738,4,-7.643729528678772
1,2,2,1,0.9053164068609476,3,-0.4847846525099794
1,2,2,1,0.3757135521736927,6,10.158007974704358
1,1,2,1,0.4843716875766404,5,-1.768466092757671
1,2,2,1,0.4883591450634413,4,-9.4791929887259
1,2,2,4,0.6167153138667345,1,23.73484796836191
1,1,2,1,0.4989283287432045,4,-1.7627333897378934
1,1,1,2,1.2020553382462822,3,0.6583871652629467
1,1,2,2,0.5974771867040545,1,-8.584199277812537
1,1,1,2,0.5767830105614848,1,-1.0261119297060508
1,1,1,2,0.5576109507819638,3,1.2567381252309076
1,2,2,1,0.5242590907728301,6,4.772885113638673
1,1,1,1,0.5224983619409613,6,-2.9739566545053946
1,2,2,1,0.8573492147843353,3,-10.855876370462134
1,1,1,1,0.7463235565228388,3,-2.67786796698198
1,2,2,2,0.5606051518698223,1,-8.185826298798567
1,1,1,2,1.2614432139089329,2,2.4843496569106067
1,2,1,2,0.6232755521195941,3,5.452118140334313
1,2,1,2,0.5218117097974755,3,-0.5052501578282773
1,1,2,1,0.488332204928156,5,0.25361087122845777
1,1,1,2,0.8561779612209648,1,1.4992518922302152
1,1,1,2,0.5531709635397419,3,0.7153369069455848
1,1,1,1,0.550738335470669,6,2.772818795687689
1,1,1,3,1.3956094671157189,2,4.133802831613808
1,1,1,2,0.7838399090687744,3,-5.692994302334044
1,1,2,1,0.5555420141899958,5,0.9567547572091476
1,2,2,1,1.074914040218573,1,-9.172913264296554
1,2,2,2,0.6496200962574221,3,-17.14927137514401
1,1,1,2,0.6563137522316538,4,0.3036824836756903
1,2,1,2,0.8362477297196165,4,-13.93321834099477
1,1,1,2,0.806367616460193,1,2.8708187042981277
1,1,2,1,0.6652046310482547,5,2.0417548881724428
1,1,2,1,0.32180638588033617,5,-0.4298026400161239
1,1,1,2,0.5207145416061394,4,6.17343190219256
1,2,2,3,0.7428229454089887,4,-12.402499352398966
1,2,2,4,0.6849863711977378,2,33.21747640010658
1,2,1,2,0.8050491545000114,1,5.625186293062353
1,1,2,1,0.42396040831226856,6,-2.0701960898393903
1,2,2,1,0.6824944107211195,5,17.646229249276786
1,1,1,2,0.6840967060416006,3,-2.783208295338898
1,2,2,1,0.8343898240709677,2,-6.128363840095707
1,2,2,4,0.6406281921081245,1,-17.54079408023181
1,1,1,3,1.0184886147617362,1,-2.0626492652422264
1,2,2,3,0.629042660642881,3,-34.58803367927589
1,1,1,3,0.7514774567098357,1,0.38516417599080455
1,2,1,1,1.0130287518259138,4,-5.54959140434269
1,2,2,1,0.7684237500070594,3,-10.151620314033494
1,2,1,2,0.8051790443132631,1,-6.260767373225359
1,1,1,1,0.9359890084597282,3,-2.5237166081621982
1,2,2,2,0.8540904232067987,1,5.4059248706533465
1,1,2,2,0.663628313690424,2,-1.9758502875341883
1,2,2,1,0.5964425580459647,4,1.3606485998504214
1,1,1,3,0.7842369549907744,1,1.6485721556979633
1,1,2,1,0.4558876494411379,6,10.709603330622985
1,1,1,2,0.7199915202800184,2,-1.811624694163292
1,2,2,1,0.4377418797230348,5,7.861100732309697
1,1,1,1,0.8042351781914476,2,2.365153563644309
1,1,2,4,0.8256480781128629,2,-5.86657264343754
1,2,1,1,0.603642624017084,3,2.7990209744372567
1,1,2,3,0.5821912382380106,2,-5.058412507876144
1,2,1,1,0.4495102191285696,3,12.393749963666735
1,2,1,1,0.5459545411285944,3,4.5256386577521415
1,2,2,1,0.6232486120425165,5,-8.162259542980093
1,2,2,3,0.6011532292759512,3,-21.184708515093998
1,2,2,1,0.3236854588030837,6,-11.562812681805664
1,2,2,1,0.4578436941083055,6,5.4303333378637575
1,1,1,1,0.5860677280870732,2,-0.319463736980159
1,1,1,1,0.6452455350663513,3,0.4373790970683984
1,1,2,1,0.5265249467047397,5,-1.7908234238043683
1,2,2,1,0.6364957712066825,4,8.0090041040617
1,2,1,1,0.6616033151804004,3,-1.5060105982197958
1,1,2,1,1.0221678644884378,3,-0.5775016667665283
1,1,1,1,0.6803501060348935,6,1.0888148105339799
1,2,2,1,0.8155003147840034,5,-12.161821576855935
1,1,2,1,0.5934233411098829,6,-1.3249925453173528
1,1,2,1,0.7327669067890383,4,-0.09170766100420782
1,1,1,1,1.0696882996708157,5,2.1767632887379293
1,1,2,1,0.6580603696056642,4,-3.143430683595893
1,1,1,1,0.5444670620199759,4,-1.7300766864535513
1,2,2,3,0.6792439577984624,1,13.779648313187364
1,2,1,1,0.6922640503034927,4,-16.577224836597036
1,2,2,1,0.539610785926925,6,13.539348243415208
1,1,1,1,0.5527790490596091,2,3.271542616633821
1,2,2,4,0.6133811541949399,3,-24.799773842621516
1,2,2,1,0.3514501317695249,5,9.1093372824739
1,1,1,1,0.7982483795203734,1,1.9898732426649928
1,1,1,1,0.6406814309011679,1,5.356216527487854
1,2,1,1,0.5698786443972494,3,2.6419030091262417
1,1,1,1,0.8858454400906339,4,-2.3637495998030618
1,1,2,1,0.4850990706763696,4,1.942851273258872
1,2,2,4,0.6444681203865912,2,13.673066377203352
1,2,2,2,1.0376029457256664,6,-5.53278117433477
1,1,1,1,0.9349421926017384,4,-0.8788292961515342
1,2,1,3,0.5963277418923099,1,-1.0500021837807694
1,1,1,2,0.5598963703669142,3,1.8103556533438396
1,1,2,1,0.7961329391982872,4,2.7924541578610595
1,2,2,1,0.6877034740173258,4,-8.91766473329335
1,1,2,1,0.6946783975872677,5,3.3012866362089324
1,1,1,3,0.8139993656077422,1,-0.6109082808825841
1,2,2,3,0.8480022783624008,1,-4.276840327426642
1,2,2,1,0.7045939627860207,3,9.351938164583023
1,1,1,1,0.8312679781229235,4,-0.9752923219459888
1,1,1,1,0.6985949768859427,6,-4.069687792790401
1,1,2,2,0.9453070804011076,2,1.8215605626573228
1,1,2,1,0.5265961455879733,6,8.662932863470981
1,2,2,1,1.1379019488813356,2,4.38760037660505
1,2,1,1,0.4874152789416257,6,11.24926439825844
1,2,2,2,0.7105987215472851,3,11.690924421668846
1,1,1,2,0.685164368362166,2,2.028631631555757
1,1,1,3,0.5964964382874314,2,2.24996602257464
1,2,1,1,0.3356074209732469,6,-11.601370858261046
1,1,1,2,0.6461117879953235,4,1.8563204284094963
1,1,1,2,0.6553766212018672,4,-2.9114844336051364
1,1,1,2,0.5363301857141778,4,-3.9081225156496013
1,2,2,4,0.4692537941446062,3,20.822729261243754
1,2,2,1,0.9971481965912972,6,-9.330361603848452
1,2,1,3,0.6878048201615456,1,2.124325232448933
1,1,1,2,0.6153622146230191,3,0.8789131084188728
1,2,1,1,0.4811529855360277,6,-1.4937304675241256
1,2,2,4,0.8642292064614594,3,10.553499162420357
1,1,1,3,1.648075850534951,1,0.02972088006879225
1,2,1,2,0.6571793637413066,2,-3.3234459312456197
1,1,1,3,0.9696853170462418,2,1.6135733322954635
1,2,1,1,0.9656587322533596,4,4.201182313111377
1,2,2,1,0.5939910077722743,5,-3.4956858896039535
1,1,1,1,0.7969680826936383,3,-0.11453343091024525
1,2,1,1,0.5827967493678443,5,-4.4112490090433045
1,2,2,1,0.4711970101634506,6,-3.708464038231984
1,1,1,3,0.6543079966795631,1,-1.2391068866630772
1,2,1,1,0.4787203574378509,4,14.777809058808089
1,1,2,1,0.5244925717415754,6,1.2173671147263474
1,2,2,4,0.4582914131460712,1,-25.78862436675801
1,1,1,2,1.1149274845956825,1,-0.07404013891018282
1,1,2,1,0.4810789002222009,6,-3.114943989562525
1,2,1,2,0.7681989283591975,4,3.9020881376969694
1,2,1,2,0.8520811397756916,1,0.1391530650503398
1,1,1,1,0.5010620498214848,5,1.0929275295320526
1,1,1,2,0.5475052012188826,1,1.6485721556979633
1,1,2,1,1.0078732480469623,2,-4.977476831044821
1,1,1,1,0.4746552868164145,3,-1.859829096017532
1,2,1,1,0.4850615469331387,4,1.9935441107024932
1,2,2,1,0.6824184011202306,6,11.137914958325863
1,2,1,3,0.6077901185490191,1,-0.5418041214598951
1,2,1,1,0.9542611401411704,2,-7.545155500092897
1,2,1,1,0.5988302859477699,4,-10.2793584798343
1,2,1,1,0.6735079587087967,3,-4.664552876013109
1,2,2,1,0.7774310485401656,5,-2.8766438564746566
1,2,2,3,0.6213063581672031,3,-11.751206652355807
