Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Orientation
1,2,2,2,0.6216363979037851,3,5.94975018486425
1,1,2,2,0.217482770094648,1,1.4789954763122566
1,1,1,3,1.7492899491917342,1,-2.926846762120181
1,1,2,3,0.4095274021383375,1,-3.8143538355563886
1,2,2,2,0.2828931719996035,1,-19.680824354151312
1,2,1,3,0.5694455620832741,1,-4.343079749236268
1,2,1,2,0.4309288891963661,1,-3.866936330072419
1,1,1,3,0.7255718619562685,3,2.4330969174128385
1,2,1,1,0.3780682170763612,1,-3.965775628562447
1,1,1,1,1.068341719917953,3,2.9059263873476513
1,1,2,2,2.293255590135232,1,-3.0095169726303697
1,1,2,1,0.5557928581256419,1,-2.684680405382031
1,1,1,2,1.7950593810528517,1,4.9004312311666665
1,1,1,2,2.044413747964427,1,-1.1891968347684423
1,1,1,3,0.5640498609282076,3,1.891126741325784
1,2,1,3,3.624757703859359,1,4.73847099017855
1,2,1,2,1.1476232800632715,3,9.615677768845401
1,1,1,2,0.5185447440017015,2,-1.4395934192438284
1,1,1,2,0.913793366169557,2,-2.433894540836856
1,1,1,2,0.5846159229986371,1,-6.01216307210574
1,1,2,2,1.2235069829039276,3,4.228908047123575
1,1,1,2,0.4746238868683577,1,4.071490646878952
1,1,1,3,0.5764279689174145,2,3.5445609230242066
1,2,1,3,0.27034205198287964,1,0.5619311250530031
1,1,1,3,0.3860484599135816,1,4.267490597249093
1,2,1,2,0.628545899875462,2,1.4165763819061683
1,2,2,3,0.3647565359715372,1,11.657610311553176
1,1,1,2,1.2025548540987074,2,1.4949557970202596
1,2,2,3,0.6441617459058762,1,12.340460621801276
1,1,1,2,3.252684664912522,1,0.8316852393141401
1,2,2,3,0.6439185549970716,3,-7.285208945076474
1,1,1,2,0.8902617108542472,3,-3.607105509798695
1,2,2,2,0.9127248199656606,3,-14.585450189112981
1,1,2,2,0.5613893950358033,1,-0.03809599578736063
1,1,2,2,0.6707773201633245,3,-1.1549240076420701
1,2,2,2,0.2400599960237741,1,16.174308759889332
1,1,2,2,1.5729915560223162,3,1.0190917605465817
1,2,1,2,0.9129182689357548,1,4.173521117230266
1,2,1,2,0.4321386551018804,1,1.1902942861043986
1,1,2,2,1.3173186080530286,3,2.7236416544396667
1,1,1,2,3.577541805105284,2,1.518708211482387
1,2,1,2,1.0961401788517833,2,-14.565090240485885
1,2,2,3,0.5561816350091249,1,21.461869908052094
1,2,2,3,10.0,2,10.492449501863296
1,2,2,4,0.4534553580451757,1,-14.083879989574154
1,2,2,4,2.4724079889710997,3,34.27940339893591
1,2,2,3,0.3788086150307208,1,-2.2824832700989885
1,2,2,1,1.3977974879089743,1,6.121081835479433
1,2,1,3,0.936785297933966,3,1.9898706763660905
1,1,1,3,0.8184431020636111,1,-0.05285865325183413
1,2,2,3,0.7038171170279384,1,-9.800538339449076
1,2,1,3,0.9598396487999707,2,0.0768678179391303
1,2,1,3,0.7250649381894618,1,1.9997045311537271
1,2,2,4,0.6522780610248446,1,-16.921766712577856
1,2,1,3,2.084643199108541,1,5.910883851446259
1,1,1,4,2.058725638082251,1,1.986465086045936
1,2,1,3,1.0768447439186275,1,-2.4104800064751224
1,1,1,3,1.281715237069875,3,3.67461820293476
1,2,1,3,3.214284408837557,3,-6.135360223751737
1,2,1,1,1.0702436859719455,1,-0.310965979895743
1,2,2,2,3.1297928649000823,1,6.3397751702804985
1,2,1,1,4.2044916921295235,1,6.704680659431224
1,1,1,1,1.6500606229528785,1,-1.6218447149253885
1,2,2,2,0.6071223099716008,2,-3.721904567142589
1,2,1,3,1.9953277909662572,3,-3.8401862286603095
1,2,1,2,5.7018859358504415,3,-4.160777852001743
1,2,2,2,1.4283554779831318,3,-27.239377664902438
1,2,2,1,1.3771609559189528,1,-2.366195877722978
1,2,2,2,0.9663614381570368,2,0.062364095848127
1,1,2,1,0.704184380825609,1,-5.201252617194202
1,2,2,3,0.8421496150549501,1,-6.422347143886832
1,1,2,1,0.7239767930004746,1,-0.8255405705301102
1,2,2,2,0.8582547949627042,1,11.517608519988627
1,1,1,2,1.3044298060704025,2,0.8052258283641256
1,1,1,2,2.63459782791324,2,-0.3089881262096104
1,2,1,2,0.5283774470444769,1,-3.445877795501312
1,2,2,3,1.2623086781241002,3,14.981532558556307
1,1,1,2,0.8354850518517196,1,-3.6013843060406017
1,2,1,3,1.4039853389840573,3,-0.13277625942298482
1,1,1,2,6.0474233019631365,1,1.2030150137888609
1,1,1,3,3.38388416194357,3,2.4799292443231766
1,2,1,4,1.2050054410938174,1,-0.2019254810165064
1,2,1,2,2.6776512688957155,3,-4.980954546227938
1,1,1,2,0.5529963620938361,2,-2.31067130137815
1,1,2,3,0.2903762541245669,1,1.653138452945864
1,1,2,3,0.3271114039234817,1,1.0187644764784056
1,2,2,3,0.4451612590346485,1,-14.21647090626149
1,2,2,2,0.8897594250738621,2,6.030878245297487
1,1,2,3,1.504155552946031,2,-1.573826964937686
1,2,2,2,0.787751612951979,1,-3.395095292798868
1,2,2,2,0.977193267084658,1,-5.549807549300308
1,1,1,2,1.0291205500252545,2,-1.4065360018406623
1,1,2,2,0.6483675281051546,1,3.7099100570388073
1,2,2,2,2.529330712044612,1,11.9681803529139
1,2,2,2,0.4580891598016024,1,13.770930909379025
1,2,2,4,1.6869750060141089,2,11.725742061327024
1,1,1,3,1.1233089619781822,3,-2.3106813782340803
1,2,1,4,1.291462562046945,2,-5.6445592956691035
1,1,1,2,4.030439640861005,2,-3.5265443486841304
1,1,1,2,0.4580865940079093,1,2.0733698268452185
1,1,1,3,0.4579427670687437,1,1.2231690581646748
1,1,1,3,0.5307996449992061,1,1.1005321106208679
1,1,1,4,0.6418830989859998,1,-1.2763260384791577
1,2,2,2,1.2513010730035603,3,-14.716478593547768
1,2,1,2,1.5944206521380693,3,4.930789596336593
1,2,1,4,0.67823640210554,1,-2.624017207805119
1,2,1,4,0.40835336898453534,1,4.01772424659229
1,2,1,2,0.5246638171374798,1,-0.009707780577577426
1,1,1,2,2.232599354116246,1,-3.3047115447917563
1,2,2,1,1.785616714973003,3,-13.854644262569973
1,1,2,2,0.9549598570447416,1,4.894190806328653
1,2,1,1,3.1754697940777987,3,11.895469093999738
1,1,1,3,1.2502866219729185,1,-4.690554060859983
1,2,1,2,0.5382896780502051,1,-1.2099481214835748
1,1,1,4,1.9428610489703717,1,3.4739532436684097
1,2,1,4,0.828704735962674,1,1.976070646455085
1,2,1,4,0.3211917891167104,1,-1.0926422900423427
1,2,2,4,0.5206975839100778,1,-9.823722690753334
1,2,2,4,0.5040163449011743,1,-9.74999605588199
1,2,2,4,0.6534417378716171,1,-17.057650079627663
1,2,2,2,1.5125075029209256,1,4.112812009226802
1,2,1,2,1.339693424990401,1,-4.651092762231392
1,2,1,2,5.003124892013148,1,7.5732609093222925
1,1,1,2,1.318474082974717,1,4.697740106640394
1,1,1,1,0.6505817470606416,1,-4.249280285149983
1,1,1,1,0.2688301941379905,1,-2.044640137394114
1,2,1,1,4.1994936109986165,1,-2.705885223001085
1,2,2,1,2.1827379090245813,3,4.603282667389536
1,2,1,3,0.9292127601802348,2,-7.126233837310089
1,1,1,4,2.4484290769323707,1,-2.3792023327754377
1,1,2,3,1.2087241678964349,2,1.15832818813544
1,2,2,4,0.25408515613526106,1,8.341439251593657
1,2,1,4,1.070093811955303,1,-2.9144093779604536
1,1,1,1,0.2993867110926658,1,-1.9203277545518291
1,2,2,2,2.2579737911000852,2,0.23953671451554645
1,1,1,2,0.6717916449997574,1,2.763564738741015
1,2,1,2,0.35002281283959746,1,-0.1523881951294076
1,1,1,2,1.128696540137753,1,-2.4554175543275116
1,2,1,2,0.5937560650054365,1,-8.60691390653946
1,1,2,1,2.2373555230442435,1,0.9558868523187236
1,1,2,2,0.8140518250875175,2,3.1418798923076605
1,1,1,2,0.2984425388276577,1,1.1293869257064992
1,1,1,2,0.23240133211947975,1,-0.6614560381510981
1,2,2,3,0.678935042116791,1,-9.38365433959231
1,2,2,3,1.0250302969943732,1,10.72025808180077
1,1,2,2,0.7743491800501943,1,0.30213840829645444
1,1,2,2,0.6871222490444779,1,4.613246493718811
1,2,1,1,0.21767411311157048,1,1.017611009701897
1,2,1,3,3.128417470958084,3,-7.0075457553306055
1,2,1,1,0.2979163439013064,1,-1.5236037459315381
1,1,1,2,1.187311040004715,2,-3.4325967027244166
1,1,1,1,0.9682761379517616,1,-1.8456255599382323
1,1,2,2,0.467841834994033,1,-6.070231377998691
1,2,1,2,2.4996758839115496,2,-22.67732573380127
1,1,2,2,1.2101770190056411,1,5.501268433771188
1,2,2,1,0.6303750651422888,1,-4.347432550821823
1,2,2,4,0.6514390830416232,1,-23.40950095498724
1,1,2,1,5.028084513032808,1,-4.401886231896215
1,1,2,2,3.236029440071434,3,1.6103770730535658
1,1,2,2,0.3146644399967045,1,-0.2746165624823066
1,2,2,3,1.4399771920870992,1,-10.122279231823608
1,2,1,2,2.4635225620586425,2,-2.2776184811151543
1,1,1,2,0.6900070810224861,1,0.6266513070859675
1,1,2,2,2.7930220358539373,3,-0.3029000619792148
1,1,1,2,0.8493255949579179,1,1.8158225538520136
1,2,1,3,1.2896266111638397,3,-9.655739080447633
1,2,1,3,1.4587698911782354,1,-8.045288316469044
1,2,1,1,1.2509997470770031,1,-6.644621915435996
1,1,1,4,0.48203596193343395,1,-0.8742571395043155
1,2,2,4,0.980047341203317,1,-17.171674133537447
1,2,2,1,2.0475595868192613,2,-6.274943725715027
1,1,1,3,0.843869750155136,2,-1.8399199481401545
1,2,1,2,1.7176731950603426,3,6.882719380135484
1,2,1,3,0.9744812950957566,1,-2.47394833521734
1,1,1,3,0.6532108162064105,1,-0.7360721576881265
1,2,2,2,1.0179465811233968,2,15.456614868547199
1,1,2,2,1.1056103550363332,1,-7.617792083872306
1,1,1,4,0.44527076906524604,1,-0.5607260703810417
1,2,1,4,1.084470329107717,2,12.767653040817635
1,1,1,1,1.180268430151045,1,-3.6384143462582315
1,2,1,1,8.6672618847806,2,-0.4807576081359701
1,1,1,1,0.3290395790245384,1,-0.9483353951589404
1,1,1,2,1.644503008108586,2,2.656178154996991
1,1,2,3,0.4965632539242506,1,-0.9749222652478944
1,2,2,2,0.3416958160232753,1,-3.148531384571072
1,1,2,2,0.5760323919821531,1,-3.7443155454203336
1,1,2,2,0.8115261651109904,3,0.035219288583162194
1,1,1,3,1.1764930940698832,3,2.5098156080699168
1,1,1,3,1.2137966160662472,3,1.2011362075126082
1,2,2,3,3.882350210100413,3,-21.316607119374844
1,1,1,2,1.259064981015399,1,-5.1658822363157455
1,1,1,3,0.6999707389622927,2,-0.2433695482142888
1,2,2,2,0.07090808497741817,1,-2.3795538929875484
1,2,2,2,0.7753433438483626,2,1.1654313590488865
1,1,2,2,1.622464788844809,1,-1.685538392725532
1,1,1,2,0.9221270529087632,1,-0.9110175577876541
1,1,1,2,0.906359690008685,1,1.5401393686498144
1,2,1,2,0.7165922711137682,1,-8.411601558042179
1,1,1,2,1.3018915399443358,3,3.870518232590935
1,2,2,2,0.4883317740168423,2,14.98265054158499
1,1,2,2,0.3131134919822216,1,2.3687988922268666
1,1,1,3,1.3683080279733986,2,1.6790751378010718
1,2,1,3,1.103503790916875,1,2.00727426656685
1,1,1,2,0.5257040860597044,1,4.993578654709049
1,1,2,2,0.4150403658859432,1,-3.249270159550556
1,2,2,2,0.6790819400921464,2,-7.253840354070164
1,1,1,2,0.17376319807954133,1,-3.3673168628919306
1,1,1,2,0.8564843451604247,1,-1.847969828584964
1,2,1,2,1.0771551858633757,1,-3.0018216712786647
1,2,2,2,0.7525031762197614,1,13.033523918955057
1,1,1,4,0.8713776362128556,1,-1.0262239802088506
1,1,1,4,2.4221443990245457,1,1.3026099888604759
1,1,2,2,1.8147030537948008,3,-3.75203069935626
1,1,1,3,1.398019580869004,1,2.566101478854605
1,1,1,2,0.3222840919625014,1,-0.5422130948400595
1,1,1,2,2.4538166958373044,1,0.4356604301051151
1,1,1,3,0.8423558122012764,3,-1.3086341762850136
1,1,1,3,0.8477804569993168,2,-5.802818408317792
1,1,2,2,1.2730036198627204,2,-3.9304443961979607
1,2,2,2,0.27619012095965445,1,-7.644208138185478
1,1,1,2,1.069253790890798,2,3.9277523445878617
1,2,2,1,2.060860693920404,1,-7.397176785498838
1,1,1,3,0.2543111010454595,1,1.7904143350501156
1,1,1,3,1.281061014160514,1,-1.3535527148795004
1,2,1,1,2.3869778828229755,1,-3.1399558150972267
1,1,1,2,0.2896944659296423,1,-2.234051191292528
1,1,2,2,1.8113216548226772,1,-3.9743220087114666
1,1,1,2,1.1854508600663394,1,-0.7818460209842213
1,2,2,3,1.0326720122247934,1,-12.92831547847823
1,1,1,2,1.3104687200393528,2,-1.169549095523112
1,2,2,2,1.683817591983825,1,-12.571880574190581
1,2,1,2,0.5412438788916916,1,-4.742729464884811
1,2,2,2,0.8699833031278104,1,10.36856665837576
1,1,1,3,1.7661741480696946,1,2.3971601079999183
1,2,2,2,0.2185813880059868,1,-21.90212920119601
1,2,1,2,0.7622024419251829,2,-17.233944918778725
1,1,1,2,0.7451898651197553,1,0.7736369109081576
1,2,1,2,2.1668090070597827,1,9.937837074057569
1,2,1,2,1.6110170418396592,1,-16.74212678858229
1,2,1,2,1.0400023120455444,3,0.09255028733896717
1,1,1,2,1.609547195956111,3,-4.495755761475466
1,1,1,2,1.4138792969752103,1,0.08113302772249177
1,2,1,2,1.2436040060129017,3,4.350091379333501
1,1,2,2,1.1124798909295348,1,0.3619654644676015
1,2,2,2,0.6943802658934146,1,-4.639255688289771
1,1,1,2,0.5849442100152373,1,2.410193353362592
1,1,1,2,0.4820449070539326,1,3.10101398989684
1,2,2,3,1.8001066411379725,1,22.235894515814586
1,2,2,3,0.8554366580210626,1,11.222554628223618
1,2,2,2,6.998390818946064,1,-11.567612359519279
1,1,2,3,5.194224265869707,3,2.6973823009569484
1,1,1,2,2.047039645956829,1,-4.634690175752238
1,2,1,3,1.2149048128630966,3,3.2902639532503097
1,2,2,2,2.2453879709355533,1,-6.116043316807232
1,1,1,1,1.2785235790070146,2,-1.1731438909468714
1,2,2,1,2.2031330640893434,1,3.288253453184362
1,2,1,4,1.5213191781658681,1,11.950826570458222
1,1,1,3,5.55437961500138,1,-4.057919986560938
1,1,1,1,1.1024841291364282,1,-1.8373223251370323
1,2,2,1,2.3823547759093344,2,1.2492203717264587
1,2,1,3,1.0441239529754966,1,1.0049984820442737
1,2,2,2,0.972777761053294,1,3.0266785911089515
1,1,2,2,0.8978106938302517,1,-2.999331238147708
1,1,1,2,0.4010578501038253,1,-3.8154783001076007
1,2,1,2,1.984931326005608,1,2.4372890654241
1,1,1,2,0.9278240320272744,1,6.114080600554128
1,1,2,2,0.8609166571404785,3,0.6744784533736077
1,1,1,1,2.320684134028852,3,3.0514085730772558
1,2,1,3,1.4912432008422911,1,2.2013218129676853
1,1,1,3,1.779738490935415,2,-2.3085610630404987
1,2,2,3,1.073854431975633,1,-17.00309074445734
1,1,2,3,0.9744450319558382,2,4.423285030441743
1,1,2,1,0.7236415101215243,1,-1.3204428711921443
1,1,1,2,5.038939574966207,2,3.294206829276749
1,1,1,3,0.26886299112811685,1,-1.163147590046841
1,2,1,3,0.9811767688952386,2,7.4962892107307955
1,1,1,3,0.4749533080030233,1,-1.0604511927500746
1,1,1,3,1.143739794846624,3,-3.717248735149365
1,2,2,2,3.3902083970606327,1,-0.9518395938499532
1,2,2,2,0.3156638708896935,1,16.941982798449562
1,2,2,2,0.3431320260278881,1,-5.573446088904852
1,1,2,2,0.6283784310799092,2,0.3424997114371928
1,2,2,3,1.244535038014874,1,10.54265169114339
1,1,1,2,2.353267826838419,2,0.4501536875856895
1,1,2,2,0.8911968779284507,1,5.0815020976843295
1,1,1,3,1.168554058065638,1,4.5667921261536435
1,2,2,3,1.5070621699560434,1,13.858461981401426
1,2,1,3,0.8120231328066438,3,9.419423869977756
1,2,2,2,0.29761133808642626,1,12.718098469575255
1,1,1,3,0.6057756040245295,2,-2.4571989216425467
1,2,1,3,6.130972004961222,1,8.291614709799566
1,2,2,3,0.5394435650669038,1,-20.362626957521037
1,1,1,1,4.180568234063685,2,2.7612022561843457
1,2,2,2,0.5985449168365449,1,8.121319282935554
1,1,2,2,1.242690195096657,2,-1.0542718620164708
1,2,1,2,1.443847596878186,1,3.810628584861858
1,1,1,2,1.891306899022311,1,1.420185840799435
1,2,2,3,0.3498656200245023,1,30.61428241314105
1,1,1,2,1.009907266125083,1,5.037817970153272
1,2,2,3,0.4823630200698972,1,13.068300201695873
1,1,2,2,1.3225807601120323,2,-2.999309366310613
1,2,2,2,0.6668476578779519,1,7.093164259518362
1,2,1,3,0.4970400189049542,2,-1.1045105056672482
1,2,1,3,0.2395843439735472,1,-3.188069349225711
1,1,2,3,0.4563582020346075,1,-4.108004909262983
1,1,2,3,2.5176227430347358,1,-7.919089938190923
1,1,2,2,0.6961110059637576,2,-1.782306777477575
1,1,1,2,0.6969482731074095,1,-1.6155591620674028
1,1,1,2,0.9734354701358824,3,3.3111809880202587
1,2,2,2,0.7824163981713355,3,-8.56525420593292
1,2,2,2,0.6651966511271894,2,-0.3195537758213415
1,1,2,1,1.1632592340465635,1,-0.2050830897916776
1,2,2,2,0.30616887914948165,1,-5.81042958302941
1,1,1,3,1.16044638492167,2,-0.36300514134000006
1,1,1,3,1.6818441359791905,3,-0.4916917274640401
1,1,2,1,1.2213717310223728,2,-3.10880451106024
1,2,1,2,0.9294098308309912,1,-5.7762895358618005
1,2,2,3,0.26922233100049203,1,25.69373304464227
1,2,2,2,8.466853664023802,1,-9.844004551258251
1,2,1,2,2.0599182818550617,2,-3.19806121929968
1,1,1,1,0.9438164730090648,1,-2.228083251823036
1,2,1,1,2.1807986600324507,3,7.53643009347154
1,2,1,2,0.5104828020557761,1,1.1207807834245154
1,1,1,2,1.1794621800072491,1,5.138506610690139
1,2,2,4,0.9642039290629328,1,13.622399110865368
1,2,2,3,1.6899865090381354,2,-9.854498028393277
1,1,2,3,0.8552566270809621,1,2.3418586436927766
1,2,2,4,1.440924946917221,2,-32.038792081397624
1,1,2,2,0.9062762428075076,2,-2.523209847547254
1,2,2,2,1.1556005880702287,1,8.145036140388207
1,1,1,3,0.8051901969593018,2,2.4319666540484537
1,2,2,2,0.4833914020564407,1,6.021271806219638
1,2,2,4,1.3172147711738944,1,-21.23106156727161
1,1,1,3,1.0244231170509008,2,1.3828170445868873
1,2,1,3,1.2378874449059367,3,-9.414276101570831
1,2,2,3,1.155165177071467,3,-18.581179217744435
1,1,1,2,0.8267464879900217,1,3.010488132764276
1,2,2,2,5.917227819096298,3,16.97445494089422
1,1,2,1,2.704601690173149,3,-0.2246132695041675
1,2,1,2,2.011087210150436,3,1.224786524500206
1,2,1,2,0.7972060751635581,1,1.726389371345742
1,1,1,3,0.842304368969053,1,0.06626982426395148
1,2,2,3,0.4670650151092559,1,-10.809017567287615
1,2,1,3,3.4054844609927386,2,16.92991342325348
1,2,1,3,3.5682911428157236,1,-7.481994915849863
1,2,1,2,0.9343151489738376,1,-6.4832944859948025
1,2,1,3,1.6272971748840064,1,-5.366907624320518
1,2,2,3,0.4970218429807574,1,-25.705142967322445
1,1,2,2,0.3882872948888689,1,-3.5789349616309982
1,1,1,3,0.9206955060362816,2,-2.304402952885249
1,1,1,2,1.8176421378739176,3,5.503679687822736
1,2,2,2,0.7592769057955593,3,9.191417777242542
1,2,2,3,0.5316784109454602,2,1.3317035415800007
1,2,2,3,0.30589146213606,1,36.60347863715414
1,2,2,2,0.049223160138353705,1,-7.044450539841634
1,2,1,3,0.5860554119572043,1,-12.056215444360467
1,2,1,2,0.8511142050847411,3,-9.742600137583906
1,1,1,3,0.2851974640507251,1,1.970524813920532
1,1,2,2,0.1686232320498675,1,2.2958876412709204
1,1,1,3,0.4606343060731888,1,-1.1113501519999434
1,2,1,3,0.4760023970156908,1,10.098463224530065
1,1,1,3,0.23167049093171954,3,6.480097023171059
1,1,1,2,0.8547132050152868,2,2.59799315488284
1,1,2,2,1.0533174311276523,1,1.2000023866999658
1,1,2,2,0.7473628970328718,2,0.16165218900893036
1,2,2,3,1.3739033089950679,3,14.697511455320234
1,2,2,2,0.3946413057856262,1,-6.460556302243695
1,1,1,2,0.4169005979783833,1,-1.397838697551597
1,1,1,3,0.5560150761157274,1,0.632573849478806
1,2,1,2,0.2474248008802533,1,2.8837687569416266
1,1,1,2,0.2700653951615095,3,-0.11690632285449686
1,1,1,2,0.3131996470037848,1,3.533876528651644
1,2,2,2,0.2989089279435575,1,8.636864510935442
1,1,2,2,0.2391969948075712,1,1.7829886940576998
1,2,2,2,0.2397299180738628,2,5.9622229574658565
1,1,2,2,0.26249416777864104,1,2.6161895586342805
1,1,2,1,1.2572612650692463,1,1.431409172781222
1,2,2,3,1.0465175700373948,1,0.511469678505685
1,2,2,3,1.1042263170238584,1,15.54916583896446
1,1,1,2,2.2050548621919006,1,-3.2110266195420487
1,1,2,1,0.7966370268259197,1,0.17123388504361886
1,1,1,2,0.17541786283254626,1,0.4027015765981593
1,1,2,2,0.2399873649701476,1,-0.9071655182424064
1,1,1,3,0.4018280538730323,1,4.831472249647264
1,1,2,2,0.7093002449255437,1,4.213754482346459
1,2,2,3,5.924299420788884,1,-10.236076067872617
1,2,1,2,0.7531559870112687,1,2.2762699942919813
1,2,1,2,0.3567758779972792,1,1.7253179435796095
1,1,1,2,0.4083398228976876,1,-2.451183707368461
1,2,2,3,0.731637547025457,1,-9.820415449015684
1,2,2,3,0.73910698806867,2,-18.6506897646304
1,1,1,2,0.2999303969554603,1,4.024153762971475
1,2,1,2,1.5420952329877764,1,5.686551139620904
1,1,2,1,3.1356293770950288,1,-0.9216396329645188
1,2,2,4,1.486893653171137,2,-23.19422233263979
1,1,1,2,0.4694153079763055,1,-1.7774160116634334
1,1,2,3,0.9634867608547212,1,6.917830253273998
1,2,2,3,0.4241885950323194,1,17.254991275810394
1,1,1,2,1.4786417649593204,3,1.1971363259929308
1,2,2,3,0.3443858530372381,1,-11.90324649401692
1,1,2,2,0.1222825648728758,1,-5.940420904020005
1,1,1,2,0.2610017550177872,1,1.9729614628410723
1,2,2,2,0.11591516202315688,1,10.898720926524772
1,2,1,2,0.4833263230975717,1,5.916995635193992
1,2,1,3,1.5509000690653918,1,-11.70959603889812
1,2,2,1,2.094725197879597,3,-10.47247910916716
1,2,2,2,1.854724147124216,3,-11.62703195519131
1,2,1,1,3.97650822182186,3,-3.015622296719534
1,2,2,2,1.436183154117316,3,-23.00628664823482
1,1,1,1,1.5352659518830478,1,-0.4033696854863685
1,1,1,2,0.7329717969987541,1,-2.1127740322501496
1,1,2,2,0.481377077056095,1,2.4097643928957275
1,1,2,2,0.7098360278178006,2,-0.5717556221174691
1,2,1,2,0.7250935181509703,3,-11.198551654608615
1,1,1,2,0.24888143595308065,1,3.8204506219009358
1,2,2,2,1.1639088180381805,2,-11.872818263448872
