-2498.2,-3725.7,-3279.2,-3284,-3951.9,-3061.7,-3252.3,-3871.2,-2735.2,-2946.6,-3677
-2338.3,-3533.2,-3213.3,-2982.2,-3725.7,-3087.1,-3341.1,-3486,-2740.6,-2730.8,-3566.4
-2303.4,-3447.5,-3150.8,-2787.1,-3686.3,-3049.7,-3192.3,-3462.4,-2706.6,-2705.7,-3550.5
-2504.9,-3761.1,-3272.3,-3325.3,-3710.5,-3052.8,-2859.9,-3713.6,-2691.8,-2734.8,-3594.4
-2480.6,-3742.7,-3247.8,-3347.6,-3708,-3048.6,-2818.1,-3726.6,-2656.9,-2751.4,-3612.8
-2318.3,-3472.9,-3127.2,-2888.6,-3589.3,-3037.6,-2942.4,-3433.9,-2643.3,-2838.9,-3507.1
-2311.1,-3442.8,-3128.8,-2709.9,-3518,-3041.2,-2816,-3351.3,-2652.6,-2554.2,-3514.8
