0.31612,0.17943,0.22063,0.22017,0.16143,0.24351,0.22295,0.16761,0.2835,0.25691,0.18347
0.34064,0.19603,0.2275,0.25277,0.1793,0.24181,0.21426,0.20026,0.28292,0.28391,0.1931
0.34637,0.20415,0.23418,0.27699,0.18277,0.24567,0.22989,0.20268,0.28759,0.28801,0.19498
0.31558,0.17676,0.22129,0.21589,0.18053,0.24476,0.26783,0.18032,0.28961,0.28354,0.19053
0.31913,0.17795,0.22366,0.2134,0.18078,0.24533,0.2729,0.17929,0.29411,0.28163,0.18892
0.34434,0.20216,0.23733,0.26524,0.19142,0.24695,0.25828,0.20579,0.29629,0.27036,0.19882
0.34572,0.20514,0.23719,0.28757,0.19824,0.24652,0.27504,0.21416,0.29527,0.3093,0.19821
